"epseason","epnum","epname","Chandler","Joey","Monica","Phoebe","Rachel","Ross"
1,1,"The One Where Monica Gets a Roommate",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1,1,"The One Where Monica Gets a Roommate",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,1,"The One Where Monica Gets a Roommate",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1,1,"The One Where Monica Gets a Roommate",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1,2,"The One with the Sonogram at the End",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1,2,"The One with the Sonogram at the End",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1,2,"The One with the Sonogram at the End",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1,3,"The One with the Thumb",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1,3,"The One with the Thumb",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1,3,"The One with the Thumb",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1,4,"The One with George Stephanopoulos",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,4,"The One with George Stephanopoulos",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1,4,"The One with George Stephanopoulos",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,5,"The One with the East German Laundry Detergent",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1,5,"The One with the East German Laundry Detergent",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1,5,"The One with the East German Laundry Detergent",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1,6,"The One with the Butt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1,6,"The One with the Butt",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,6,"The One with the Butt",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1,7,"The One with the Blackout",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1,7,"The One with the Blackout",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,7,"The One with the Blackout",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
1,7,"The One with the Blackout",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1,8,"The One Where Nana Dies Twice",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1,8,"The One Where Nana Dies Twice",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1,9,"The One Where Underdog Gets Away",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,9,"The One Where Underdog Gets Away",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1,10,"The One with the Monkey",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1,10,"The One with the Monkey",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,10,"The One with the Monkey",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1,10,"The One with the Monkey",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1,10,"The One with the Monkey",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,10,"The One with the Monkey",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1,11,"The One with Mrs. Bing",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1,11,"The One with Mrs. Bing",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1,11,"The One with Mrs. Bing",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1,12,"The One with the Dozen Lasagnas",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1,12,"The One with the Dozen Lasagnas",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
1,12,"The One with the Dozen Lasagnas",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1,13,"The One with the Boobies",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,13,"The One with the Boobies",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1,13,"The One with the Boobies",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1,14,"The One with the Candy Hearts",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1,14,"The One with the Candy Hearts",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1,14,"The One with the Candy Hearts",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,15,"The One with the Stoned Guy",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1,15,"The One with the Stoned Guy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1,15,"The One with the Stoned Guy",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1,16,"The One with Two Parts: Part 1",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1,16,"The One with Two Parts: Part 1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1,16,"The One with Two Parts: Part 1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,16,"The One with Two Parts: Part 1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1,16,"The One with Two Parts: Part 1",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1,17,"The One with Two Parts: Part 2",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1,17,"The One with Two Parts: Part 2",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1,17,"The One with Two Parts: Part 2",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1,18,"The One with All the Poker*",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,19,"The One Where the Monkey Gets Away",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1,20,"The One with the Evil Orthodontist",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1,20,"The One with the Evil Orthodontist",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,21,"The One with the Fake Monica",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,21,"The One with the Fake Monica",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1,21,"The One with the Fake Monica",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1,22,"The One with the Ick Factor",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1,22,"The One with the Ick Factor",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1,22,"The One with the Ick Factor",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1,23,"The One with the Birth",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,23,"The One with the Birth",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1,23,"The One with the Birth",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,23,"The One with the Birth",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
1,24,"The One Where Rachel Finds Out",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,24,"The One Where Rachel Finds Out",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,24,"The One Where Rachel Finds Out",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2,1,"The One with Ross's New Girlfriend",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2,1,"The One with Ross's New Girlfriend",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,1,"The One with Ross's New Girlfriend",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2,1,"The One with Ross's New Girlfriend",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2,2,"The One with the Breast Milk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,2,"The One with the Breast Milk",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2,2,"The One with the Breast Milk",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
2,3,"The One Where Heckles Dies",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2,3,"The One Where Heckles Dies",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
2,4,"The One with Phoebe's Husband",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2,4,"The One with Phoebe's Husband",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2,4,"The One with Phoebe's Husband",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2,5,"The One with Five Steaks and an Eggplant",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2,5,"The One with Five Steaks and an Eggplant",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
2,5,"The One with Five Steaks and an Eggplant",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
2,6,"The One with the Baby on the Bus",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2,6,"The One with the Baby on the Bus",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,7,"The One Where Ross Finds Out",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2,7,"The One Where Ross Finds Out",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2,7,"The One Where Ross Finds Out",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2,8,"The One with the List",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2,8,"The One with the List",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
2,8,"The One with the List",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2,9,"The One with Phoebe's Dad",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2,9,"The One with Phoebe's Dad",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2,9,"The One with Phoebe's Dad",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,9,"The One with Phoebe's Dad",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2,10,"The One with Russ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,10,"The One with Russ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2,10,"The One with Russ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2,11,"The One with the Lesbian Wedding",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2,11,"The One with the Lesbian Wedding",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2,11,"The One with the Lesbian Wedding",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2,12,"The One After the Superbowl: Part 1",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2,12,"The One After the Superbowl: Part 1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,12,"The One After the Superbowl: Part 1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2,12,"The One After the Superbowl: Part 1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2,12,"The One After the Superbowl: Part 1",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
2,13,"The One After the Superbowl: Part 2",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2,13,"The One After the Superbowl: Part 2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,13,"The One After the Superbowl: Part 2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2,13,"The One After the Superbowl: Part 2",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2,13,"The One After the Superbowl: Part 2",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
2,14,"The One with the Prom Video",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2,14,"The One with the Prom Video",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,14,"The One with the Prom Video",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2,15,"The One Where Ross and Rachel... You Know",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,15,"The One Where Ross and Rachel... You Know",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2,15,"The One Where Ross and Rachel... You Know",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2,16,"The One Where Joey Moves Out",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2,16,"The One Where Joey Moves Out",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,16,"The One Where Joey Moves Out",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
2,17,"The One Where Eddie Moves In",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2,17,"The One Where Eddie Moves In",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,17,"The One Where Eddie Moves In",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
2,18,"The One Where Dr. Ramoray Dies",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,18,"The One Where Dr. Ramoray Dies",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2,18,"The One Where Dr. Ramoray Dies",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2,18,"The One Where Dr. Ramoray Dies",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2,19,"The One Where Eddie Won't Go",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,19,"The One Where Eddie Won't Go",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2,20,"The One Where Old Yeller Dies",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2,20,"The One Where Old Yeller Dies",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2,20,"The One Where Old Yeller Dies",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2,21,"The One with the Bullies",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2,21,"The One with the Bullies",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2,21,"The One with the Bullies",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2,22,"The One with the Two Parties",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2,22,"The One with the Two Parties",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2,22,"The One with the Two Parties",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,22,"The One with the Two Parties",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2,23,"The One with the Chicken Pox",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2,23,"The One with the Chicken Pox",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2,23,"The One with the Chicken Pox",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,23,"The One with the Chicken Pox",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2,24,"The One with Barry and Mindy's Wedding",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2,24,"The One with Barry and Mindy's Wedding",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,24,"The One with Barry and Mindy's Wedding",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2,24,"The One with Barry and Mindy's Wedding",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3,1,"The One with the Princess Leia Fantasy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3,1,"The One with the Princess Leia Fantasy",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
3,1,"The One with the Princess Leia Fantasy",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
3,2,"The One Where No One's Ready",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3,2,"The One Where No One's Ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
3,2,"The One Where No One's Ready",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
3,3,"The One with the Jam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3,3,"The One with the Jam",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3,3,"The One with the Jam",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
3,4,"The One with the Metaphorical Tunnel",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3,4,"The One with the Metaphorical Tunnel",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3,4,"The One with the Metaphorical Tunnel",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
3,5,"The One with Frank Jr.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3,5,"The One with Frank Jr.",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3,5,"The One with Frank Jr.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
3,6,"The One with the Flashback",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3,6,"The One with the Flashback",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
3,6,"The One with the Flashback",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
3,7,"The One with the Race Car Bed",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3,7,"The One with the Race Car Bed",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
3,7,"The One with the Race Car Bed",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
3,8,"The One with the Giant Poking Device",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3,8,"The One with the Giant Poking Device",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
3,8,"The One with the Giant Poking Device",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3,9,"The One with the Football",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
3,9,"The One with the Football",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3,10,"The One Where Rachel Quits",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3,10,"The One Where Rachel Quits",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3,10,"The One Where Rachel Quits",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
3,11,"The One Where Chandler Can't Remember Which Sister",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
3,11,"The One Where Chandler Can't Remember Which Sister",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
3,12,"The One with All the Jealousy",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3,12,"The One with All the Jealousy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3,12,"The One with All the Jealousy",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
3,13,"The One Where Monica and Richard Are Just Friends",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3,13,"The One Where Monica and Richard Are Just Friends",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3,13,"The One Where Monica and Richard Are Just Friends",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3,14,"The One with Phoebe's Ex-Partner",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3,14,"The One with Phoebe's Ex-Partner",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3,14,"The One with Phoebe's Ex-Partner",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
3,15,"The One Where Ross and Rachel Take a Break",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3,15,"The One Where Ross and Rachel Take a Break",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
3,15,"The One Where Ross and Rachel Take a Break",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
3,16,"The One the Morning After",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
3,16,"The One the Morning After",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
3,17,"The One Without the Ski Trip",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3,17,"The One Without the Ski Trip",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
3,18,"The One with the Hypnosis Tape",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3,18,"The One with the Hypnosis Tape",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3,18,"The One with the Hypnosis Tape",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3,19,"The One with the Tiny T-Shirt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3,19,"The One with the Tiny T-Shirt",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3,19,"The One with the Tiny T-Shirt",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
3,20,"The One with the Dollhouse",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3,20,"The One with the Dollhouse",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3,20,"The One with the Dollhouse",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3,21,"The One with the Chick and the Duck",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
3,21,"The One with the Chick and the Duck",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3,21,"The One with the Chick and the Duck",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
3,22,"The One with the Screamer",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3,22,"The One with the Screamer",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3,22,"The One with the Screamer",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3,23,"The One with Ross's Thing",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3,23,"The One with Ross's Thing",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3,23,"The One with Ross's Thing",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3,24,"The One with the Ultimate Fighting Champion",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3,24,"The One with the Ultimate Fighting Champion",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3,24,"The One with the Ultimate Fighting Champion",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
3,25,"The One at the Beach",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3,25,"The One at the Beach",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
4,1,"The One with the Jellyfish",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
4,1,"The One with the Jellyfish",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
4,1,"The One with the Jellyfish",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
4,2,"The One with the Cat",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
4,2,"The One with the Cat",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
4,2,"The One with the Cat",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
4,3,"The One with the 'Cuffs",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
4,3,"The One with the 'Cuffs",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
